time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
2.0338194,1.0,4.3150477,-0.20694779,-0.6532628,1.0,-1.7807932,-0.028592186,-0.28154954
2.0688381,-1.0,-9.932393,-0.27795637,-0.6619964,-1.0,-0.9515308,0.00021027391,-0.28151813
2.1038558,1.0,9.669023,-0.11733366,-0.6686566,1.0,-1.9573145,-0.00745007,-0.28145528
2.1389244,1.0,9.061319,0.06508119,-0.6697561,1.0,-0.11781764,1.6477557e-05,-0.28139246
2.173942,-1.0,-4.7210474,0.0020910515,-0.6684995,-1.0,1.272097,-0.00028340326,-0.2817066
2.208962,1.0,12.667299,0.13367242,-0.6658291,1.0,-5.127672,-0.035246413,-0.28129822
2.2440283,-1.0,-16.957268,0.06784649,-0.6621849,-1.0,1.8816696,0.020716684,-0.28145528
2.279054,-1.0,-2.322229,-0.04062969,-0.6618079,-1.0,-2.3077886,-0.012781194,-0.28142387
2.3140814,-1.0,-9.642155,-0.19236702,-0.6658291,-1.0,-2.3010917,-0.012161631,-0.28095263
2.3491068,1.0,-3.4878013,-0.035139047,-0.66956764,1.0,11.164802,0.021334566,-0.2806699
2.3841636,-1.0,-2.773098,-0.0890322,-0.67242646,-1.0,-5.5765533,0.0034012543,-0.2808584
2.4192045,-1.0,-4.4904532,-0.2229522,-0.6779243,-1.0,7.099207,-0.009944605,-0.28060704
2.4542403,-1.0,-0.96988404,-0.33394065,-0.6874433,-1.0,-1.7371433,0.00042463915,-0.28023008
2.489263,1.0,7.592509,-0.18953253,-0.6967424,1.0,1.044803,0.021031315,-0.2802615
2.5242805,-1.0,6.2872696,-0.22658436,-0.70484775,-1.0,4.2768393,-0.006166848,-0.2804814
2.5593004,1.0,3.6392884,-0.13195772,-0.71122515,1.0,-7.200319,-0.02572985,-0.28019866
2.5943458,-1.0,-7.649319,-0.17544916,-0.7164716,-1.0,-4.251143,0.0021263144,-0.2805128
2.62937,-1.0,0.065020956,-0.28513205,-0.7243256,-1.0,2.8395836,-0.00091425737,-0.28079554
2.6643941,1.0,-0.0030112448,-0.17665507,-0.7319282,1.0,-7.157803,-0.020905176,-0.28045
2.7000194,-1.0,0.48167992,-0.1943329,-0.7383371,-1.0,-1.11092,0.011574578,-0.28095263
2.7350395,-1.0,5.089019,-0.30516112,-0.7474163,-1.0,6.248832,-0.010885029,-0.28110972
2.7700567,-1.0,5.9113054,-0.40913936,-0.7602026,-1.0,1.9996749,-0.008242211,-0.28079554
2.8050778,1.0,-7.3503246,-0.3018283,-0.7728946,1.0,-7.377267,0.009081487,-0.2808584
2.8401,1.0,7.6233387,-0.104410626,-0.7803088,1.0,-2.8744667,0.0014330223,-0.2810783
2.8751328,1.0,8.5254,0.07978645,-0.78078,1.0,-10.856317,-0.027829664,-0.28114113
2.9101572,1.0,15.149291,0.26736274,-0.77443403,1.0,0.4033168,-0.00996606,-0.28117254
2.9451745,1.0,18.916004,0.45977598,-0.7618048,1.0,10.75966,0.018285533,-0.28158095
2.9808197,-1.0,3.8878462,0.36826771,-0.7470393,-1.0,-10.359447,-0.034118865,-0.2818951
3.0158439,-1.0,-2.759903,0.24132171,-0.7355725,-1.0,1.1747173,-0.013822126,-0.28161237
3.0508647,-1.0,-10.238422,0.11200322,-0.7294464,-1.0,-6.3639655,0.01685617,-0.28151813
3.085882,-1.0,-0.12548928,-0.032834284,-0.7285982,-1.0,-1.8572043,0.012017861,-0.28145528
3.1212466,-1.0,-5.1569533,-0.17645921,-0.73277646,-1.0,4.173782,-0.0044766227,-0.28095263
3.1562724,-1.0,6.5846825,-0.2894787,-0.7416986,-1.0,11.921028,0.026217572,-0.2805128
3.1912897,-1.0,-3.816649,-0.44311857,-0.7552389,-1.0,-5.744815,0.009437542,-0.28038713
3.2263157,1.0,15.796633,-0.32541195,-0.76918757,1.0,8.5572815,0.021717193,-0.2799473
3.261337,-1.0,14.368706,-0.34672293,-0.78162825,-1.0,-2.6755834,-0.012268028,-0.280073
3.296389,1.0,-6.699801,-0.28716296,-0.7929694,1.0,-3.409403,0.0060115666,-0.2799159
3.3314066,1.0,7.5392537,-0.06460973,-0.79884416,1.0,2.6543205,0.01063526,-0.2801358
3.3664255,1.0,6.6993003,0.11209837,-0.7979017,1.0,3.6410365,-0.012884359,-0.28060704
3.4016912,-1.0,-5.07436,0.0844146,-0.7939433,-1.0,-4.600561,-0.0312317,-0.28092122
3.4367082,-1.0,-7.1616626,-0.043311186,-0.7928752,-1.0,4.1302624,-0.0030000394,-0.2810783
3.4717262,-1.0,-8.02789,-0.15359229,-0.796111,-1.0,-2.5826213,0.0009967821,-0.28126678
3.506858,1.0,-1.2799051,-0.051828668,-0.79997516,1.0,-3.8766868,0.005468222,-0.28120396
3.541881,1.0,6.3378897,0.14879784,-0.7986557,1.0,0.009535874,-9.237143e-07,-0.28126678
3.5769038,1.0,5.7954097,0.3161586,-0.7908331,1.0,0.65638167,-0.0001376778,-0.28132963
3.6119406,-1.0,-0.37681884,0.27326384,-0.7802774,-1.0,-5.363682,-0.017901193,-0.28142387
