time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
0.6022305,-1.0,-5386.328,0.45206803,0.02337345,-1.0,-5035.0986,0.27124083,-19.468418
0.612244,1.0,-512.5755,0.10894013,0.025572564,1.0,-592.2252,0.12815763,-19.458994
0.62225693,1.0,338.07257,0.10189454,0.026892032,1.0,-41.774437,0.12393216,-19.45579
0.6322683,-1.0,67.57657,0.034761425,0.027677432,-1.0,93.93673,0.14644521,-19.450762
0.64228344,1.0,483.5455,0.21663447,0.030096458,1.0,34.663437,0.12998068,-19.443003
0.6522934,-1.0,452.17203,0.09769756,0.030033626,-1.0,482.93036,0.058618538,-19.442375
0.6622987,-1.0,-9829.084,0.78011924,0.032138493,-1.0,-9356.82,0.46807152,-19.433954
0.67231524,-1.0,-567.36566,0.13423139,0.0333323,-1.0,-336.48825,0.08053883,-19.428331
0.68232065,1.0,549.5611,0.17469712,0.034683183,1.0,438.37402,0.16761559,-19.42098
0.69233674,-1.0,281.55804,0.10239615,0.035908405,-1.0,345.98697,0.061437692,-19.417587
0.7023451,-1.0,-273.18762,0.08048626,0.03769911,-1.0,187.46239,0.17389266,-19.409105
0.71235555,-1.0,-42.360054,0.17706369,0.039929643,-1.0,-264.968,0.10623821,-19.401346
0.7223668,1.0,-16540.414,1.0356342,0.04209734,1.0,-15687.261,0.6841797,-19.389847
0.7323764,-1.0,-615.1424,0.15559185,0.043762386,-1.0,-486.61798,0.09335511,-19.38325
0.74238694,1.0,85.980034,0.15304469,0.04627566,1.0,-51.436172,0.09182681,-19.370275
0.7523971,-1.0,-167.33002,0.14083509,0.048223447,-1.0,-134.085,0.08450106,-19.3633
0.7624115,-1.0,85.29858,0.24421182,0.05020265,-1.0,196.83232,0.1465271,-19.351236
0.7724319,1.0,75.58104,0.14679706,0.052935835,1.0,-22.179976,0.08807824,-19.340712
0.7825729,-1.0,-11172.441,0.80886877,0.054475218,-1.0,-10410.456,0.548128,-19.330471
0.79259765,-1.0,-1785.3987,0.17877118,0.057553977,-1.0,-1278.6266,0.23288244,-19.318125
0.80260557,-1.0,342.7085,0.14127383,0.060130082,-1.0,295.08377,0.14756978,-19.305716
0.8126135,1.0,-580.99536,-0.05713804,0.062517695,1.0,-581.6141,-0.034282822,-19.292803
0.82263833,1.0,187.3887,0.105849236,0.06474823,1.0,277.73898,0.06350954,-19.282248
0.83265036,1.0,-100.10459,0.16310379,0.06688451,1.0,-94.71175,0.16066083,-19.270655
0.8426553,1.0,-14294.822,1.1588095,0.06971194,1.0,-13631.804,0.6952857,-19.256989
0.85267085,1.0,-1109.1367,0.1965563,0.07112566,1.0,-681.2241,0.18072796,-19.246622
0.86268634,-1.0,229.20166,0.1420609,0.07213097,-1.0,96.9934,0.08523654,-19.237606
0.87269145,-1.0,-1182.5203,-0.14536168,0.0735761,-1.0,-1166.3138,0.038371343,-19.22664
0.88269657,-1.0,163.41475,0.14472216,0.07489557,-1.0,42.32404,0.0868333,-19.217247
0.8927174,-1.0,-180.6208,0.10115253,0.075900875,-1.0,-558.0117,0.123495735,-19.207384
0.902734,-1.0,-16713.793,1.2865206,0.077880085,-1.0,-15558.445,0.8975195,-19.194
0.9127435,-1.0,-1305.7179,0.17115279,0.079576544,-1.0,-863.8188,0.16549526,-19.182627
0.9227725,-1.0,-210.96495,0.1645712,0.08183849,-1.0,-169.65442,0.1615482,-19.170155
0.932796,1.0,-196.77019,0.1648306,0.08410043,1.0,-36.99536,0.22450554,-19.155546
0.9428113,-1.0,-37.126995,0.27618518,0.086362384,-1.0,67.357346,0.22851722,-19.142069
0.9528268,1.0,92.0434,0.36798742,0.08865575,1.0,-377.32327,0.28359666,-19.125105
0.962832,1.0,-10289.103,0.7644713,0.091671675,1.0,-9752.743,0.45868278,-19.108423
