time,p_iq,p_am,p_wm,p_thm,r_iq,r_am,r_wm,r_thm
2.0684912,1.0,5.188522,-0.00272673,-0.058496457,1.0,2.6146307,0.5391061,0.013100442
2.1035259,-1.0,-1.5050874,0.0003363812,-0.058716368,-1.0,-20.654284,0.21388073,0.02337345
2.1385682,-1.0,2.8415759,-0.014517038,-0.05893628,-1.0,-5.319869,-0.27437985,0.0218969
2.1736166,1.0,3.146449,-0.0010142096,-0.058496457,1.0,15.851477,0.07953322,0.020640263
2.2086427,-1.0,3.7100146,-0.0039547915,-0.058810614,-1.0,-8.692418,-0.2850151,0.012849114
2.2436712,1.0,-4.473964,0.010752617,-0.058465037,1.0,29.267862,0.08268831,0.011089822
2.2787042,-1.0,6.225056,-0.005146808,-0.058810614,-1.0,8.041192,-0.30226392,0.0034557518
2.3137636,1.0,-0.48126453,0.0005639985,-0.05830796,1.0,27.603254,0.05205923,0.0020420353
2.3488173,-1.0,-1.9234345,-0.017591275,-0.058684953,-1.0,-2.7197115,-0.3065493,-0.0052464595
2.3838649,1.0,-2.6090999,0.008248319,-0.05821371,1.0,26.93955,0.061823085,-0.006503097
2.418917,-1.0,-0.022238668,-0.019041592,-0.058590703,-1.0,-3.6803167,-0.30038956,-0.013414601
2.4539447,-1.0,-3.060674,0.0009694947,-0.058245126,-1.0,-20.588057,-0.7712042,-0.030976104
2.4889765,-1.0,4.550985,-0.004097966,-0.05821371,-1.0,-16.412048,-1.2654952,-0.06603628
2.5240223,-1.0,0.74063015,0.021536596,-0.057805303,-1.0,-17.639833,-1.706567,-0.11812388
2.559084,1.0,14.245374,0.023953324,-0.05752256,1.0,10.943618,-1.3901522,-0.17118539
2.594142,1.0,21.197624,0.024547901,-0.05745973,1.0,21.695602,-0.8744848,-0.21234025
2.6292007,1.0,2.120398,-0.000636109,-0.057616808,1.0,26.548706,-0.39946157,-0.23587078
2.6642458,-1.0,-17.17821,-0.02932792,-0.057868138,-1.0,-7.6529922,-0.6838841,-0.25754777
2.699273,-1.0,3.6608825,-0.0048760315,-0.057899553,-1.0,-12.697187,-1.1635114,-0.2897491
2.7342904,-1.0,8.520753,0.02171962,-0.057868138,-1.0,-16.1834,-1.6141732,-0.3386323
2.769308,1.0,4.904334,0.004590994,-0.057805303,1.0,29.802528,-1.3125011,-0.38864642
2.8043256,1.0,19.846428,0.017359143,-0.057899553,1.0,31.036213,-0.84212965,-0.4270367
2.839611,-1.0,-7.120711,-0.018700095,-0.058119465,-1.0,-10.483133,-1.1122199,-0.4633535
2.874629,1.0,9.314028,0.009073032,-0.058182295,1.0,25.651527,-0.815755,-0.49376413
2.9096613,1.0,3.6524065,-0.0013834797,-0.05830796,1.0,25.018505,-0.28690505,-0.512488
2.944789,1.0,0.7126861,-0.00015322995,-0.058465037,1.0,11.440458,0.22670881,-0.5131478
2.9798431,1.0,1.7287385,-0.0005156158,-0.058653533,1.0,25.009756,0.73439795,-0.49568048
3.0152597,1.0,2.179324,-0.0007402701,-0.058810614,1.0,4.680907,1.211899,-0.45970926
3.0502982,-1.0,-2.5036662,0.0006724415,-0.05899911,-1.0,-30.43812,0.97747827,-0.4221358
3.0853384,1.0,2.9483511,-0.0012381204,-0.058967695,1.0,21.707102,1.2809142,-0.38019553
3.1203654,1.0,4.3842154,-0.0021727527,-0.059124775,1.0,26.579247,1.7523705,-0.3278252
3.1553984,1.0,9.658537e-05,-6.068956e-09,-0.05915619,1.0,20.893314,2.2292001,-0.25830173
3.1904368,1.0,4.8562512,-0.007949019,-0.059344687,1.0,23.108097,2.7155013,-0.17175087
3.2254822,-1.0,-24.06223,-0.01007917,-0.059438933,-1.0,-41.241016,2.45133,-0.083032295
3.2605116,-1.0,-1.3736432,0.00039459733,-0.059344687,-1.0,-21.17805,1.9769144,-0.005969026
3.2955909,1.0,-0.40920305,6.1348794e-05,-0.05893628,1.0,37.769016,2.180844,0.06814115
3.3306503,-1.0,-5.5815144,0.0033672878,-0.059124775,-1.0,-28.677858,1.892879,0.13713051
3.3656929,-1.0,-4.5774407,0.0020899195,-0.05884203,-1.0,-9.544682,1.3977951,0.19455883
3.401064,1.0,7.471492,-0.008493177,-0.058433622,1.0,37.392227,1.5910714,0.2493168
3.43611,1.0,-2.7642787,0.0008890858,-0.05821371,1.0,34.3915,2.0480669,0.3138137
3.4711468,1.0,21.196476,0.024550296,-0.058276545,1.0,11.925362,2.503274,0.39492962
3.506164,1.0,1.2672472,-0.00033179726,-0.05830796,1.0,7.677281,2.9932098,0.49297872
